solution_id,source_id,ra,dec,parallax,bp_rp,phot_g_mean_mag,original_ext_source_id,clean_tmass_psc_xsc_oid,clean_tmass_psc_xsc_oid,ph_qual
1636148068921376768,4087821165064129664,288.7263949751093,-16.766630126956898,0.30730082815251697,1.379735,13.319491,19145433-1645598,235844570,235844570,AAA
1636148068921376768,4088028349980992000,288.3047569152936,-16.620273452899575,1.3881325174400143,0.77264404,12.494249,19131314-1637130,236396795,236396795,AAA
1636148068921376768,4087821298197096448,288.68052478281965,-16.761226736988874,0.6466599277687396,1.2974339,11.289305,19144332-1645402,235865138,235865138,AAA
1636148068921376768,4087821302503122816,288.6913956950647,-16.760600022937698,0.2296769943508018,1.4079628,13.581268,19144593-1645379,235867421,235867421,AAA
1636148068921376768,4088028354287322752,288.3029059141407,-16.615552944447924,1.392876531049171,0.9705181,13.349596,19131269-1636558,236414882,236414882,AAA
1636148068921376768,4087821779233436544,288.5179077771634,-16.85236660864709,0.5103661021598662,1.3836813,11.625564,19140430-1651084,235520686,235520686,AAA
1636148068921376768,4088028594805569536,288.24888093991194,-16.597715731554974,0.42686060071953436,1.3010979,13.962625,19125973-1635517,236482069,236482069,AAA
1636148068921376768,4087821955338364672,288.5495401673129,-16.82448529271226,0.18632578008427367,1.605259,13.94805,19141189-1649281,235625661,235625661,AAA
1636148068921376768,4087821989697982336,288.53147377127505,-16.818987522971963,1.1459868193411509,0.8700781,13.90409,19140755-1649082,235646435,235646435,AAA
1636148068921376768,4087822195858025088,288.60286039773683,-16.80961109098705,1.260565001803462,0.5850544,11.6956625,19142469-1648345,235681702,235681702,AAA
1636148068921376768,4088028766604171904,288.3266075510116,-16.605785663896643,2.06219578879335,1.0329523,13.012827,19131839-1636205,236452051,236452051,AAA
1636148068921376768,4087822573813524096,288.5932527970235,-16.773394737403073,0.27722800245210644,1.4502115,13.962554,19142238-1646241,235819139,235819139,AAA
1636148068921376768,4087822642533021824,288.51157658956333,-16.825256133108297,0.1103998069287198,1.7040768,13.553947,19140278-1649308,235622850,235622850,AAA
1636148068921376768,4087822642533031040,288.50519303267424,-16.82265139892281,0.33316534140143794,1.3111591,12.992157,19140125-1649216,235632510,235632510,AAA
1636148068921376768,4088028934097824768,288.35645885811647,-16.574126111074225,2.966249478452802,1.1655817,13.518582,19132550-1634269,236571000,236571000,AAA
1636148068921376768,4088029041482128512,288.3077715491052,-16.577492167152265,0.19854042238640615,1.2180891,13.30952,19131386-1634388,236558525,236558525,AAA
1636148068921376768,4087823089209677440,288.49411117748014,-16.7841909391754,0.6909538642462322,1.2476511,13.576743,19135858-1647031,235778077,235778077,AAA
1636148068921376768,4087823256702183552,288.54506750076797,-16.76419807744413,0.8555380768532725,1.0621958,13.165658,19141082-1645510,235853805,235853805,AAA
1636148068921376768,4087823364087540224,288.55626892629283,-16.772013096826793,0.6017753662834878,1.5288849,11.332139,19141350-1646191,235824291,235824291,AAA
1636148068921376768,4087823432807044736,288.52003758900184,-16.777023707548047,0.310463145871,1.5056782,13.916572,19140481-1646371,235805390,235805390,AAA
1636148068921376768,4088029174614710144,288.3234961835295,-16.55801869790208,0.41246584523134744,1.3501062,12.972927,19131763-1633287,236632028,236632028,AAA
1636148068921376768,4088029380773141760,288.217486859757,-16.58659767898639,0.32096871927775517,1.4514112,12.178293,19125219-1635116,236524260,236524260,AAA
1636148068921376768,4087824016922523648,288.6190862033354,-16.75883635395871,0.3779754753853448,1.6764746,12.653178,19142858-1645317,235873945,235873945,AAA
1636148068921376768,4088029552571832448,288.26029068193543,-16.564469125281178,0.31636575939180667,1.7646055,11.441333,19130246-1633521,236607448,236607448,AAA
1636148068921376768,4087824463599098240,288.68939544391935,-16.721921372322306,0.18922200750351453,1.2645855,13.809018,19144545-1643188,236013051,236013051,AAA
1636148068921376768,4087824532318598400,288.65022417675567,-16.731094362011067,3.7326176461821796,1.313592,13.805219,19143603-1643512,235979125,235979125,AAA
1636148068921376768,4087824734170931840,288.67157955514904,-16.70053163197121,0.4224403955864976,1.1697655,12.903246,19144118-1642019,236093798,236093798,AAA
1636148068921376768,4087824802891308544,288.58501523011023,-16.754973193308427,0.25502437958127305,1.4898558,13.442938,19142040-1645178,235888188,235888188,AAA
1636148068921376768,4088029900475635328,288.2925580728773,-16.548651443998455,0.37364347277770266,1.3877535,13.60385,19131021-1632550,236667379,236667379,AAA
1636148068921376768,4087824944635485440,288.6191086940341,-16.73416789860062,0.3322067549075127,1.6133633,13.139453,19142859-1644028,235966820,235966820,AAA
1636148068921376768,4087825013354988288,288.60269835356866,-16.723832379742785,0.4034976099236213,1.2791338,12.508715,19142465-1643256,236006089,236006089,AAA
1636148068921376768,4087825116434233728,288.5678983873501,-16.72445566692397,0.14441386904522782,1.481101,13.047076,19141629-1643280,236003548,236003548,AAA
1636148068921376768,4087825146487793280,288.5557350676999,-16.733305229372792,2.296473026590613,0.9454994,12.486428,19141336-1643592,235970672,235970672,AAA
1636148068921376768,4087825219513448448,288.5890937440716,-16.70490408750429,0.3744683374496821,1.4028854,13.466408,19142137-1642175,236077412,236077412,AAA
1636148068921376768,4087825249567007488,288.6040715344808,-16.702991064097546,1.539368446996488,0.97237587,13.531755,19142496-1642104,236084842,236084842,AAA
1636148068921376768,4087825425671858816,288.6131842491958,-16.703264232337855,0.09676346836794288,1.539793,12.975275,19142717-1642115,236083630,236083630,AAA
1636148068921376768,4088030377205550208,288.28512309616207,-16.504052363113477,0.5908233213101775,1.5117741,12.291977,19130842-1630145,236835125,236835125,AAA
1636148068921376768,4088030549004244352,288.39090206192,-16.54337528118536,2.405258877899585,1.04175,12.126019,19133381-1632355,236687548,236687548,AAA
1636148068921376768,4087826009787761408,288.9814612799414,-16.934526929832444,0.24196824594514985,2.0979548,11.890686,19155555-1656042,235208872,235208872,AAA
1636148068921376768,4087826112866976640,288.9916719131972,-16.92492432458875,0.7171406722730219,0.69702435,13.732946,19155800-1655297,235245209,235245209,AAA
1636148068921376768,4087826181586456576,288.96190907004643,-16.93764281260822,0.3469629182403239,1.2849941,12.929346,19155084-1656155,235196788,235196788,AAA
1636148068921376768,4087826245995246208,288.95195548321726,-16.91664872355985,0.0869786796175806,1.6220322,13.458932,19154847-1654597,235276739,235276739,AAA
1636148068921376768,4087826319025410688,288.99273446014524,-16.906803729862975,0.603454524371797,0.8126812,13.841502,19155825-1654245,235314251,235314251,AAA
1636148068921376768,4087826452153690368,289.02332912021046,-16.909227228832794,0.1670348972261972,1.2456646,13.930389,19160559-1654331,235305009,235305009,AAA
1636148068921376768,4088030686443197312,288.34116044540934,-16.541023591321277,1.4115814812225274,0.9102421,12.32554,19132186-1632276,236695863,236695863,AAA
1636148068921376768,4087826589591555200,289.05036280443517,-16.891846142301556,0.16859318153702324,2.617258,12.437652,19161209-1653305,235371524,235371524,AAA
1636148068921376768,4088030725109308800,288.35888407213673,-16.53005768242657,0.49532503244019155,1.7051859,12.01949,19132613-1631482,236736934,236736934,AAA
1636148068921376768,4088030759469073536,288.3333910224318,-16.530092658784355,0.405945508279119,1.4405451,13.722963,19132001-1631481,236736963,236736963,AAA
1636148068921376768,4088030789522411136,288.3416530515974,-16.51610032515618,2.2219169591016588,0.74621296,11.512866,19132199-1630577,236789589,236789589,AAA
1636148068921376768,4087826628263048832,289.0611717204944,-16.875746889419037,0.16231018544855771,1.7690344,12.874039,19161468-1652325,235432311,235432311,AAA
